category,press,title,pub_date,url
방송/통신,OBS,"광진구-CU 편의점, '한파쉼터' 운영 업무협약",2023.11.14.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420730
방송/통신,연합뉴스,"광진구, 중장년·노년층 1인가구 위한 '함께 힐링할래' 운영",2023.11.14.,https://www.yna.co.kr/view/AKR20231114061500004?input=1195m
방송/통신,뉴스1,장윤주 '시민 덕희'로 인사 드려요,2023.12.07.,https://www.news1.kr/photos/view/?6367321
방송/통신,연합뉴스,"라미란 ""소시민의 보이스피싱 조직 소탕 작전…통쾌함 줄 것""",2023.12.07.,https://www.yna.co.kr/view/AKR20231207092800005?input=1195m
방송/통신,뉴스1,"라미란, 나쁜 사람 잡는 '시민덕희'",2023.12.07.,https://www.news1.kr/photos/view/?6367455
방송/통신,뉴스1,박병은 '시민덕희' 기대해 주세요,2023.12.07.,https://www.news1.kr/photos/view/?6367379
방송/통신,뉴스1,공명 '시민덕희' 사랑해 주세요,2023.12.07.,https://www.news1.kr/photos/view/?6367418
방송/통신,뉴스1,이무생 '시민덕희' 자신 있어요,2023.12.07.,https://www.news1.kr/photos/view/?6367464
방송/통신,뉴스1,"안은진, 스크린 데뷔한 길채 아씨",2023.12.07.,https://www.news1.kr/photos/view/?6367444
방송/통신,뉴스1,"공명 ""제대후 '시민덕희'로 관객과 만남 설레"" [N현장]",2023.12.07.,https://www.news1.kr/articles/5254401
방송/통신,뉴스1,구남초서 간담회 하는 조희연 교육감,2023.12.14.,https://www.news1.kr/photos/view/?6379421
방송/통신,뉴스1,[부고] 안형준씨(전 건국대 건축대학장) 부친상,2023.12.13.,https://www.news1.kr/articles/5260712
방송/통신,뉴스1,대학생·전문가가 그리는 '디지털 대전환'…'ICT멘토링 페스티벌',2023.12.06.,https://www.news1.kr/articles/5252932
방송/통신,뉴스1,'시민덕희' 메가폰 잡은 박영주 감독,2023.12.07.,https://www.news1.kr/photos/view/?6367661
방송/통신,뉴시스언론사 선정,새하얀 눈 덮인 연말…오전 9시부로 수도권 대설특보,2023.12.30.,http://www.newsis.com/view/?id=NISX20231230_0002576280&cID=10201&pID=10200
방송/통신,OBS,"광진구, 현수막·풍선간판 등 불법광고물 단속",2023.11.01.,https://www.obsnews.co.kr/news/articleView.html?idxno=1419320
방송/통신,뉴스1,"안은진, 스크린으로 나온 요즘 대세",2023.12.07.,https://www.news1.kr/photos/view/?6367343
방송/통신,뉴시스,"DB손보, 광진구국공립어린이집연합회와 교권침해 MOU 체결",2023.10.31.,http://www.newsis.com/view/?id=NISX20231031_0002503729&cID=15001&pID=15000
방송/통신,OBS,"광진구, 중곡동에 129면 임시주차장 조성",2023.11.08.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420086
방송/통신,국제뉴스,"광진구, 동 지역사회보장협의체 활동성과 공유회 개최",2023.11.07.,https://www.gukjenews.com/news/articleView.html?idxno=2849203
방송/통신,OBS,"광진구 갈보리교회, 희귀 난치병 성금 1천만 원 기탁",2023.11.06.,https://www.obsnews.co.kr/news/articleView.html?idxno=1419864
방송/통신,연합뉴스,"'양궁 레전드' 서향순·김진호 ""5년 뒤 LA 올림픽도 함께!""",2023.12.01.,https://www.yna.co.kr/view/AKR20231201111000007?input=1195m
방송/통신,뉴시스,환영사 하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148768
방송/통신,머니투데이방송,[현장톡톡] 캐나다 커피 '팀홀튼' 한국 상륙…커피 경쟁 '후끈',2023.12.15.,https://news.mtn.co.kr/news-detail/2023121516443149017
방송/통신,뉴시스,환영사 하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148767
방송/통신,뉴스1,"광진구, 하반기 체납 지방세 집중 정리 기간…올 연말까지",2023.10.26.,https://www.news1.kr/articles/5211800
방송/통신,연합뉴스,"""중곡동을 봉제산업 중심지로""…광진구, 종합지원센터 개관",2023.11.02.,https://www.yna.co.kr/view/AKR20231101167100004?input=1195m
방송/통신,뉴스1,"공명, 전역 후 더 멋진 모습으로 스크린 컴백",2023.12.07.,https://www.news1.kr/photos/view/?6367364
방송/통신,OBS,"광진구, 이달 21일 '온(溫)누리 가족축제' 개최",2023.10.11.,http://www.obsnews.co.kr/news/articleView.html?idxno=1416820
방송/통신,OBS,"광진구, '2023 도서관 협력 유공 단체' 장관상 수상",2023.10.16.,http://www.obsnews.co.kr/news/articleView.html?idxno=1417427
방송/통신,뉴스1,조희연 교육감 '공동체형 학교 만들기 위해',2023.12.14.,https://www.news1.kr/photos/view/?6379420
방송/통신,뉴스1언론사 선정,'대설주의보' 수도권·강원 오전 내내 폭설…시간당 1~3㎝ 눈,2023.12.30.,https://www.news1.kr/articles/5276187
방송/통신,국제뉴스,"광진구, '2023 함께 뛰는 제로광진 3K' 개최",2023.10.22.,https://www.gukjenews.com/news/articleView.html?idxno=2836148
방송/통신,뉴스1,"광진구, 21일 '제2회 온(溫)누리 가족축제' 개최",2023.10.12.,https://www.news1.kr/articles/5197095
방송/통신,뉴스핌,"정의선 현대차 회장 ""양궁 국민 사랑은 선수들 덕분, 파리 올림픽도 갈 것""",2023.12.01.,http://www.newspim.com/news/view/20231201000647
방송/통신,뉴스1,"광진구, 보건복지행정타운 앞 유턴차로 및 횡단보도 신설",2023.10.10.,https://www.news1.kr/articles/5194605
방송/통신,뉴스1,"'시민덕희' 라미란 ""실화 바탕 놀라워…더 절실해진 모성애"" [N현장]",2023.12.07.,https://www.news1.kr/articles/5254257
방송/통신,뉴스1,'푸른 용의 해' 어디서 맞을까…서울 곳곳서 '해맞이 축제',2023.12.31.,https://www.news1.kr/articles/5276349
방송/통신,뉴시스,참석자들과 인사하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148761
방송/통신,SK브로드밴드,폐교한 '화양초' 24시간 주민에게 개방 (B tv 서울뉴스),2023.12.11.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=57&p_no=164598
방송/통신,뉴스1,인사말 하는 이기흥 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357479
방송/통신,국제뉴스,"서울경찰청 ""광진구서 백재민(52)씨 배회중, 형광색점퍼""",2023.10.30.,https://www.gukjenews.com/news/articleView.html?idxno=2842646
방송/통신,뉴시스,축사하는 이기흥 대한체육회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148758
방송/통신,뉴스1,대화 나누는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357386
방송/통신,뉴스1,환영사하는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357385
방송/통신,연합뉴스,발언하는 이주호 부총리,2023.12.07.,https://www.yna.co.kr/view/PYH20231207167500013?input=1196m
방송/통신,뉴스웍스,"정의선 회장 ""韓 양궁 60주년…전문화·대중화로 사회공헌 이룰 것""",2023.12.01.,http://www.newsworks.co.kr/news/articleView.html?idxno=735401
방송/통신,뉴스1,"'시민덕희' 안은진 ""'연인' 종영후 개봉 떨려…풋풋하게 나와"" [N현장]",2023.12.07.,https://www.news1.kr/articles/5254407
방송/통신,뉴스1,공로패 수여하는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357377
방송/통신,연합뉴스,"광진구, '2023 함께 뛰는 제로광진 3K' 개최",2023.10.21.,https://www.yna.co.kr/view/PYH20231021049400013?input=1196m
방송/통신,뉴시스,안산에게 공로상 수여하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148764
방송/통신,뉴시스,양궁 선수들과 대화하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148760
방송/통신,뉴스1,대화 나누는 정의선·김재열,2023.12.01.,https://www.news1.kr/photos/view/?6357383
방송/통신,국제뉴스,"서울경찰청 ""광진구서 백재민(52)씨 실종, 노랑점퍼""",2023.10.17.,https://www.gukjenews.com/news/articleView.html?idxno=2832090
방송/통신,JTBC,"'시민덕희' 라미란 ""평범한 인물, 내가 가장 잘할 수 있어…욕심났다""",2023.12.07.,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12155193
방송/통신,연합뉴스,"양궁 안산 ""1등만 기억되는 세상? 은메달도 뿌듯하답니다!""",2023.12.01.,https://www.yna.co.kr/view/AKR20231201125900007?input=1195m
방송/통신,BTN불교TV,건국대 병원 불교법당 '연말 자비행으로 훈훈',2023.12.15.,http://www.btnnews.tv/news/articleView.html?idxno=79223
방송/통신,국제뉴스,"서울경찰청 ""광진구서 정진우(72)씨 실종, 남색상의""",2023.10.06.,https://www.gukjenews.com/news/articleView.html?idxno=2824917
방송/통신,뉴시스,한국 양궁 기록사진 살펴보는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148779
방송/통신,뉴시스,김재열 위원과 대화 나누는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148775
방송/통신,국제뉴스,"서울경찰청 ""광진구서 문병준(84)씨 배회중, 남색패딩""",2023.10.04.,https://www.gukjenews.com/news/articleView.html?idxno=2823220
방송/통신,뉴스1,건국대 3R동물복지연구소 '아름다운 수의사상'…윤민·홍원희 수상,2023.12.05.,https://www.news1.kr/articles/5251976
방송/통신,서울경제TV,[한국 양궁 60주년] 정의선 “양궁이 사회에 어떻게 기여할지 고민하고 실천”,2023.12.01.,http://www.sentv.co.kr/news/view/674646
방송/통신,채널A,“최대 반값 할인”…올해 마지막 동행축제,2023.12.08.,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000381581
방송/통신,뉴시스,감사패 수여자들과 기념촬영하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148762
방송/통신,뉴스1,안산에게 공로패 수여하는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357376
방송/통신,뉴시스,공로상 수상자들과 기념촬영하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148763
방송/통신,뉴시스,이기흥 대한체육회장과 대화하는 정의선 회장,2023.12.01.,http://www.newsis.com/view/?id=NISI20231201_0020148773
방송/통신,뉴시스,"'양궁 레전드' 서향순·김진호 ""든든한 지원이 힘…5년 뒤 LA올림픽도 함께""",2023.12.01.,http://www.newsis.com/view/?id=NISX20231201_0002543208&cID=10501&pID=10500
방송/통신,MBN,현역 고민정 있는 '광진을'…추미애 복귀 가능성은? [뉴스와이드],2023.12.05.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4984439
방송/통신,뉴스1언론사 선정,주말 먼지 섞인 눈 최대 20㎝ 펑펑…일부지역에 대설특보(종합),2023.12.29.,https://www.news1.kr/articles/5275948
방송/통신,뉴시스,"푸른 용의 해, 새해 해돋이 어디서 볼까",2023.12.31.,http://www.newsis.com/view/?id=NISX20231229_0002575662&cID=10701&pID=10700
방송/통신,뉴스1,감사패 수상자들과 기념 촬영하는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357487
방송/통신,뉴스1,공로패 수상자들과 기념 촬영하는 정의선 회장,2023.12.01.,https://www.news1.kr/photos/view/?6357389
방송/통신,NSP통신,"정의선 현대차그룹 회장, “양궁이 사회에 어떻게 기여 할지 고민하고 실천”",2023.12.01.,https://www.nspna.com/news/?mode=view&newsid=671009
방송/통신,한국경제TV,주말 함박눈 펑펑…서울 전역 대설주의보,2023.12.30.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202312300037&t=NN
방송/통신,뉴시스언론사 선정,수도권 시간당 1~3㎝ 많은 눈…미세먼지 '나쁨'[내일날씨],2023.12.29.,http://www.newsis.com/view/?id=NISX20231229_0002575945&cID=10201&pID=10200
방송/통신,연합뉴스,"이주호 부총리, 한국행정학회 동계학술대회 참석",2023.12.07.,https://www.yna.co.kr/view/PYH20231207167800013?input=1196m
방송/통신,연합뉴스,[부고] 문정운(하이투자증권 전무)씨 장인상,2023.12.11.,https://www.yna.co.kr/view/AKR20231211096900002?input=1195m
방송/통신,뉴시스,[부고]문정운(하이투자증권 전무)씨 빙부상,2023.12.11.,http://www.newsis.com/view/?id=NISX20231211_0002553679&cID=10902&pID=16000
방송/통신,연합뉴스TV언론사 선정,눈사람 만들며 추억 남긴 마지막 주말…빙판길 사고도,2023.12.30.,http://www.yonhapnewstv.co.kr/MYH20231230010000641/?input=1825m
방송/통신,뉴스1,"광진구 ""직접 키운 농작물 이웃과 나눠요""",2023.11.29.,https://www.news1.kr/articles/5246205
방송/통신,뉴스핌,"마약 거래 온상된 데이팅앱…""사전 예방 중요""",2023.12.05.,http://www.newspim.com/news/view/20231205000708
방송/통신,OBS,"광진구, 광진청소년 문예대제전 출품작 시상",2023.11.30.,https://www.obsnews.co.kr/news/articleView.html?idxno=1422696
방송/통신,뉴시스언론사 선정,"새해 첫날 해맞이 ""서울도 명소 많다""…17곳 소개",2023.12.26.,http://www.newsis.com/view/?id=NISX20231222_0002569070&cID=10201&pID=10200
방송/통신,연합뉴스,"광진구, 공중화장실에 '불법촬영 막는 안심스크린' 설치",2023.11.29.,https://www.yna.co.kr/view/AKR20231129014500004?input=1195m
방송/통신,OBS,"광진구-서울디지털대학교, 평생교육 업무협약",2023.11.22.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421794
방송/통신,OBS,"광진구, 약자 위한 '광진형 에너지 공공요금' 지원",2023.11.22.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421790
방송/통신,OBS,2023년을 보내며…옛 경기도청 송년 행사,2023.12.31.,https://www.obsnews.co.kr/news/articleView.html?idxno=1425968
방송/통신,OBS,"광진구, '산불방지대책본부' 가동",2023.11.20.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421486
방송/통신,뉴스핌,[부고] 문정운(하이투자증권 전무)씨 빙부상,2023.12.11.,http://www.newspim.com/news/view/20231211000641
방송/통신,뉴스1,"""편의점에서 한파 피하세요"" 광진구, CU편의점과 업무협약",2023.11.14.,https://www.news1.kr/articles/5230732
방송/통신,한국경제TV언론사 선정,지도로 그려본 2023 부동산,2023.12.29.,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202312220065&t=NNv
방송/통신,뉴시스,공연 보면서 일출 보자…서울서 즐기는 해맞이 행사[구청25],2023.12.30.,http://www.newsis.com/view/?id=NISX20231229_0002576147&cID=10201&pID=10200
방송/통신,연합뉴스,한국 양궁의 역사가 담긴 전시물 둘러보는 정의선 회장,2023.12.01.,https://www.yna.co.kr/view/PYH20231201092600013?input=1196m
방송/통신,OBS,"광진구, 1천만 원 이상 고액·상습 체납자 명단 공개",2023.11.16.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421064
방송/통신,TV조선,[단독] 서울 광진구에서 70대 기초수급자 숨진 채 발견,2023.11.24.,https://news.tvchosun.com/site/data/html_dir/2023/11/24/2023112490075.html
방송/통신,뉴스1,"""조명 사각지대를 환하게"" 광진구, 뚝도변전소 등 골목길 조도 개선",2023.11.24.,https://www.news1.kr/articles/5241609
방송/통신,연합뉴스,"광진구, 어린이보호구역에 태양광 LED표지판 설치 확대",2023.11.24.,https://www.yna.co.kr/view/AKR20231124023400004?input=1195m
방송/통신,MBC,서울 광진구 주택서 70대 기초생활수급자 숨진 채 발견,2023.11.24.,https://imnews.imbc.com/news/2023/society/article/6546832_36126.html
방송/통신,OBS,"광진구, '수능일 종합지원대책' 추진",2023.11.15.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420916
방송/통신,연합뉴스,"광진구 ""지방세 미환급금 찾아가세요""",2023.11.07.,https://www.yna.co.kr/view/AKR20231107012400004?input=1195m
방송/통신,OBS,"광진구, 초등학교 스쿨존 발광형 표지판 확대 설치",2023.11.23.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421919
방송/통신,OBS,"광진구, 기부문화 확산 '나눔의 날 행사' 개최",2023.11.14.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420744
방송/통신,OBS,"광진구, 어린이 공원 '금주구역' 첫 지정",2023.11.14.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420804
방송/통신,국제뉴스,'서울 일출명소 17곳' 강남구 해맞이축제 위치·시간·해뜨는 시간,2023.12.31.,https://www.gukjenews.com/news/articleView.html?idxno=2890504
방송/통신,OBS,"광진구, 중곡동에 '봉제산업종합지원센터' 개소",2023.11.02.,https://www.obsnews.co.kr/news/articleView.html?idxno=1419408
방송/통신,연합뉴스,"광진구, '2024년 장애인 일자리 사업' 참여자 169명 모집",2023.11.01.,https://www.yna.co.kr/view/AKR20231101144200004?input=1195m
방송/통신,OBS,"광진구 ""끼니 거르는 분 없도록…급식 지원 강화""",2023.11.09.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420284
방송/통신,뉴스1,"광진구, 구 소아청소년부지 임시주차장 조성 주민설명회",2023.11.07.,https://www.news1.kr/articles/5223608
방송/통신,뉴시스언론사 선정,"""술 사와""…거절한 노부모 때린 '전과 15범' 아들 실형",2023.11.18.,http://www.newsis.com/view/?id=NISX20231117_0002525874&cID=10202&pID=10200
방송/통신,뉴시스,"손호영, 유튜브 채널서 숨은 맛집 탐방…'호영호식'",2023.12.29.,http://www.newsis.com/view/?id=NISX20231229_0002575698&cID=10601&pID=10600
방송/통신,OBS,"광진구, '사랑의 김장 나눔 행사' 열어",2023.11.17.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421239
방송/통신,OBS,"광진구, '산모·신생아 건강관리 서비스' 확대",2023.11.17.,https://www.obsnews.co.kr/news/articleView.html?idxno=1421234
방송/통신,OBS,"광진구, '대입준비, 광진 진학콘서트' 개최",2023.11.03.,https://www.obsnews.co.kr/news/articleView.html?idxno=1419554
방송/통신,OBS,"광진구, 내달 140억 규모 지역상품권 발행",2023.10.31.,https://www.obsnews.co.kr/news/articleView.html?idxno=1419146
방송/통신,국제뉴스,"""서울 해돋이 장소는 여기"" 해맞이 추천명소 4곳 일출·일몰시간",2023.12.31.,https://www.gukjenews.com/news/articleView.html?idxno=2890703
방송/통신,뉴스1,"광진구, 2023~2024절기 코로나19 무료 예방접종 시작",2023.10.19.,https://www.news1.kr/articles/5204560
방송/통신,연합뉴스,"""식사 거르는 취약층 없도록"" 광진구 급식지원 통합조례 제정",2023.11.09.,https://www.yna.co.kr/view/AKR20231108158700004?input=1195m
방송/통신,OBS,"김경호 광진구청장, 마약범죄 예방 캠페인 동참",2023.11.08.,https://www.obsnews.co.kr/news/articleView.html?idxno=1420041
방송/통신,한국경제TV언론사 선정,용산·성동구도 내렸다…전국 아파트 5주째 하락,2023.12.28.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202312280377&t=NN
방송/통신,연합뉴스,"광진구, 140억원 규모 광진사랑상품권 발행",2023.10.31.,https://www.yna.co.kr/view/AKR20231031034200004?input=1195m
방송/통신,TBS,"광진구, 5060 생활체육 프로그램 운영",2023.10.12.,http://tbs.seoul.kr/news/newsView.do?typ_800=7&idx_800=3508207&seq_800=20500886
방송/통신,연합뉴스,"광진구, 저소득가구에 '한파 대비' 전기매트 지원",2023.10.26.,https://www.yna.co.kr/view/AKR20231026037100004?input=1195m
방송/통신,국제뉴스,[기초자치단체 브랜드평판] 1위 용산구·2위 강남구·3위 용인시,2023.12.30.,https://www.gukjenews.com/news/articleView.html?idxno=2889807
방송/통신,한국경제TV,"광진구 중곡역 일대, 직주근접 의료특화 중심지로 탈바꿈",2023.11.23.,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202311230089&t=NN
방송/통신,뉴스핌,수도권 '대설주의보'...눈길 운전·보행에 유의해야,2023.12.30.,http://www.newspim.com/news/view/20231230000029
방송/통신,OBS,"송파구·광진구·성동구, 지하철 지하화 공동 대응",2023.10.17.,http://www.obsnews.co.kr/news/articleView.html?idxno=1417576
방송/통신,OBS,"광진구, '스마트 휴 쉼터' 추가 설치…총 6곳 운영",2023.10.10.,http://www.obsnews.co.kr/news/articleView.html?idxno=1416733
방송/통신,연합뉴스,"전국 아파트 매매가 5주째 하락…""짙은 관망세 속 거래 한산""",2023.12.28.,https://www.yna.co.kr/view/AKR20231228079500003?input=1195m
방송/통신,뉴스핌,서울 곳곳 '청룡의 해' 여는 해맞이 행사 풍성,2023.12.30.,http://www.newspim.com/news/view/20231229000240
방송/통신,팍스경제TV,[부고] 문정운(하이투자증권 전무)씨 빙부상,2023.12.11.,http://www.paxetv.com/news/articleView.html?idxno=191882
방송/통신,뉴스핌,광진구 지부서 커피 탈취제 체험하는 노인들,2023.10.26.,http://www.newspim.com/news/view/20231026000905
방송/통신,연합뉴스,'건강생활 실천하면 쇼핑몰 포인트 지급' 시범사업 109곳 확대,2023.12.27.,https://www.yna.co.kr/view/AKR20231227026300530?input=1195m
방송/통신,뉴시스언론사 선정,로봇이 심야 전통시장 화재 순찰…직접 초기 소화도,2023.12.21.,http://www.newsis.com/view/?id=NISX20231221_0002566622&cID=10801&pID=14000
방송/통신,채널A,기지국으로 인파 관리…제야 타종 땐 못 써,2023.12.29.,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000385359
방송/통신,뉴시스언론사 선정,"서울시, 내년 상반기 4급 이상 간부 전보…""시정혁신 가속에 의미""",2023.12.22.,http://www.newsis.com/view/?id=NISX20231222_0002569033&cID=10801&pID=14000
방송/통신,뉴시스언론사 선정,서울서 4년만에 한중 기업인 행사…최태원·정의선 참석,2023.12.20.,http://www.newsis.com/view/?id=NISX20231219_0002564135&cID=13001&pID=13000
방송/통신,국제뉴스,[오늘의 날씨] 수도권 시간당 최고 3㎝ 많은 눈...전국 눈•비 소식 '서울 낮...,2023.12.30.,https://www.gukjenews.com/news/articleView.html?idxno=2889854
방송/통신,SBS Biz언론사 선정,"내년 집값? 누가 알겠어요…결국 금리, 입주물량에 달려",2023.12.28.,https://biz.sbs.co.kr/article_hub/20000150558?division=NAVER
방송/통신,KBS언론사 선정,“메리 크리스마스 이브!”…추위 잊은 성탄 전야,2023.12.25.,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7849814&ref=A
방송/통신,뉴스핌,산업부·국토부·통일부 청렴도 '낙제점' vs 공정위·질병청 '우수',2023.12.28.,http://www.newspim.com/news/view/20231228000204
방송/통신,뉴시스,"""쾌적한 생활환경 직접 체험하자""…나비엔하우스 오픈[중기소식]",2023.12.27.,http://www.newsis.com/view/?id=NISX20231227_0002572042&cID=10433&pID=13000
방송/통신,TBS,서울 해넘이·해맞이에 17만 운집 예상…경찰 3천여명 배치,2023.12.29.,http://tbs.seoul.kr/news/newsView.do?typ_800=7&idx_800=3513538&seq_800=20506239
방송/통신,뉴스1,"""인재들에게 희망을""…귀뚜라미 장학생 2300명에 장학금 28억원 전달",2023.12.28.,https://www.news1.kr/articles/5274481
방송/통신,연합뉴스,"로봇이 전통시장 심야화재 순찰…서울시, 전국 최초 시범운영",2023.12.21.,https://www.yna.co.kr/view/AKR20231221053400004?input=1195m
방송/통신,연합뉴스,"한중 기업인들 ""유망산업 발굴·공급망 등 현안 대응 협력""",2023.12.20.,https://www.yna.co.kr/view/AKR20231219151400003?input=1195m
방송/통신,연합뉴스,신반포4차아파트 최고 49층 1천828세대로 재건축…사업 탄력,2023.12.21.,https://www.yna.co.kr/view/AKR20231220160100004?input=1195m
방송/통신,뉴시스언론사 선정,"""속눈썹까지 얼더라""…북극한파 피해 경로당·편의점으로",2023.12.22.,http://www.newsis.com/view/?id=NISX20231221_0002567215&cID=10201&pID=10200
방송/통신,KTV국민방송,"이야기할머니의 날, 졸업과 시작 축하해요",2023.12.28.,https://www.ktv.go.kr/content/view?content_id=692542
방송/통신,뉴스1,"원어스, 팬콘서트 '지구와 달 사이 Pt.2' 단체 티저 공개…청춘물 비주얼",2023.12.24.,https://www.news1.kr/articles/5270679
방송/통신,뉴스웍스,"[도전 4·10] 오현정(서울 광진갑) ""권력 아닌 일할 수 있는 권한 필요""",2023.12.26.,http://www.newsworks.co.kr/news/articleView.html?idxno=737913
방송/통신,KBS,“메리 크리스마스 이브!”…추위 잊은 성탄 전야,2023.12.25.,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7849842&ref=A
방송/통신,뉴시스언론사 선정,"""일상 주행은 전기로""…프리우스 5세대 PHEV 장점은?[시승기]",2023.12.18.,http://www.newsis.com/view/?id=NISX20231215_0002560120&cID=10435&pID=13000
방송/통신,SBS,신반포4차아파트 최고 49층 1천828세대로 재건축…사업 탄력,2023.12.21.,https://news.sbs.co.kr/news/endPage.do?news_id=N1007470967&plink=ORI&cooper=NAVER
방송/통신,KBS,"서울시 “신반포4차아파트, 최고 49층· 1,828세대로 재건축”",2023.12.21.,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7847450&ref=A
방송/통신,뉴스핌,"문화계·장애인 학부모도 ""'해직교사 부당채용' 조희연 무죄"" 탄원",2023.12.28.,http://www.newspim.com/news/view/20231228000835
방송/통신,뉴스1,서울 표준주택 공시가 상승 1위는 역시 강남구…전국 평균치 '3배',2023.12.20.,https://www.news1.kr/articles/5266289
방송/통신,JTBC,원어스 환웅 첫 팬콘 개인 포토 속 소년미 눈길,2023.12.23.,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12157562
방송/통신,팍스경제TV,"한국토지신탁, 안산 주공6단지 재건축사업 포스코이앤씨 시공사 선정",2023.12.28.,http://www.paxetv.com/news/articleView.html?idxno=193123
방송/통신,뉴시스언론사 선정,"서울내 편의시설, 강남구 2993개 1위…노원구의 3.6배",2023.12.14.,http://www.newsis.com/view/?id=NISX20231214_0002558676&cID=10405&pID=10400
방송/통신,KBS,“메리 크리스마스 이브!”…추위 잊은 성탄 전야,2023.12.24.,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7849734&ref=A
방송/통신,뉴스핌,[인사] 서울시,2023.12.22.,http://www.newspim.com/news/view/20231222000928
방송/통신,SK브로드밴드,24년 예산 놓고 짜리싸움…'구의회-구청장' 신경전 (B tv 서울뉴스),2023.12.26.,http://ch1.skbroadband.com/content/view?parent_no=24&content_no=57&p_no=165021
방송/통신,SBS Biz,신반포4차아파트 최고 49층 1천828세대로 재건축,2023.12.21.,https://biz.sbs.co.kr/article_hub/20000149543?division=NAVER
방송/통신,뉴스핌,'학교 밖 청소년' 수능 모의평가 온라인 접수 가능해진다,2023.12.22.,http://www.newspim.com/news/view/20231222000390
방송/통신,뉴시스언론사 선정,"서울시, 과장급 승진인사 32명 내정…행정직 9명 여성",2023.12.14.,http://www.newsis.com/view/?id=NISX20231214_0002558934&cID=10201&pID=10200
방송/통신,뉴시스언론사 선정,밤부터 서울 등 전국에 한파특보…강원·경북 '한파경보',2023.12.16.,http://www.newsis.com/view/?id=NISX20231216_0002560554&cID=10201&pID=10200
방송/통신,SBS Biz언론사 선정,불황에도 '펜트하우스' 찾네…인기 비결은?,2023.12.21.,https://biz.sbs.co.kr/article_hub/20000149675?division=NAVER
방송/통신,SBS언론사 선정,올겨울 가장 추웠다…'체감 -14도' 내일 아침도 맹추위,2023.12.17.,https://news.sbs.co.kr/news/endPage.do?news_id=N1007465573&plink=ORI&cooper=NAVER
방송/통신,뉴스핌,서울 학생인권조례 폐지안 법원서 제동…집행정지 신청 인용,2023.12.19.,http://www.newspim.com/news/view/20231219000017
방송/통신,뉴스1,"출소 10개월 만에 또 필로폰 투약 50대, 2심도 징역 2년",2023.12.21.,https://www.news1.kr/articles/5268528
방송/통신,뉴스핌,"전국 8개 시도교육감 ""서울시의회 학생인권조례 폐지 논의, 중단해야""",2023.12.19.,http://www.newspim.com/news/view/20231219000250
방송/통신,뉴시스언론사 선정,출소 두 달 만에 또…전과 19범 빈집털이범 징역 2년,2023.12.15.,http://www.newsis.com/view/?id=NISX20231215_0002559995&cID=10203&pID=10200
방송/통신,뉴시스,"건국대 충주병원 파업 사흘째, 합의점 도출 없어",2023.12.15.,http://www.newsis.com/view/?id=NISX20231215_0002559661&cID=10806&pID=10800
