press,title,pub_date,url
세계일보,[포토] 비비지 엄지 '물오른 미모',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514087.html?OutUrl=naver
세계일보,[포토] 비비지 '오늘 컴백했어요!',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131512667.html?OutUrl=naver
세계일보,[포토] 비비지 은하 '하트 여신',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514438.html?OutUrl=naver
스포츠동아,비비지 컴백 소감 “새로운 모습 보여드릴 수 있어 좋아”,2023.01.31.,https://sports.donga.com/article/all/20230131/117676002/1
세계일보,[포토] 비비지 '사랑스런 꽃받침',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514584.html?OutUrl=naver
스포츠동아,비비지 컴백 소감 “새로운 모습 보여드릴 수 있어 좋아”,2023.01.31.,https://sports.donga.com/article/all/20230131/117676002/1
세계일보,[포토] 비비지 '사랑스런 꽃받침',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514584.html?OutUrl=naver
세계일보,[포토] 비비지 '깜찍한 브이 포즈',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514547.html?OutUrl=naver
서울신문,"광진, 에너지 약자 위해 1억 5800만원 추경 편성",2023.01.30.,https://www.seoul.co.kr/news/newsView.php?id=20230130010004&wlog_tag3=naver
이투데이,[포토] '마스크 벗고 대화하는 학생들',2023.01.30.,https://www.etoday.co.kr/news/view/2216706
헤럴드POP,"[포토]은하, 예쁜 볼하트",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311621512846209_1
OSEN,"[사진]비비지,'애교 만점'",2023.01.31.,http://www.osen.co.kr/article/G1112033542
이데일리,[포토]세 번째 앨범으로 돌아온 비비지,2023.01.31.,http://starin.edaily.co.kr/news/newspath.asp?newsid=01331686635483296
스포츠동아,"비비지, 시선 사로잡는 ‘PULL UP’ [포토]",2023.01.31.,https://sports.donga.com/article/all/20230131/117676479/1
MBC연예,"[포토] 비비지 엄지, 여유 넘치는 무대",2023.01.31.,http://enews.imbc.com/News/RetrieveNewsInfo/372172
MBC연예,"[포토] 비비지 엄지, 여유 넘치는 무대",2023.01.31.,http://enews.imbc.com/News/RetrieveNewsInfo/372172
서울경제,"비비지, 엔딩 요정들 [SE★포토]",2023.01.31.,https://www.sedaily.com/NewsView/29KOTNJTON
스타뉴스,"비비지 ""데뷔 8주년 감사..여자친구 재결합? 언젠가 모일 것""",2023.01.31.,https://www.starnewskorea.com/stview.php?no=2023013115542788069
스포츠동아,"비비지 엄지, 각이 살아있는 브이 [포토]",2023.01.31.,https://sports.donga.com/article/all/20230131/117676687/1
스타데일리뉴스,"[S포토] 비비지 (VIVIZ) 은하, '귀여운 요정미~' (쇼케이스)",2023.01.31.,http://www.stardailynews.co.kr/news/articleView.html?idxno=407410
MBC연예,"[포토] 비비지 신비, 스완미 업~",2023.01.31.,http://enews.imbc.com/News/RetrieveNewsInfo/372173
MBC연예,"[포토] 비비지 컴백, '풀 업' 포인트",2023.01.31.,http://enews.imbc.com/News/RetrieveNewsInfo/372171
세계일보,[포토] 비비지 신비 '매력적인 눈빛',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131513945.html?OutUrl=naver
뉴스1,아직은 마스크 착용이 익숙해요,2023.01.30.,https://www.news1.kr/photos/view/?5809436
신아일보,"광진구, 보호종료아동 위한 임차료·자립정착금 지원",2023.01.26.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1653710
세계일보,[포토] 비비지 신비 '매력적인 눈빛',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131513945.html?OutUrl=naver
신아일보,"광진구, 보호종료아동 위한 임차료·자립정착금 지원",2023.01.26.,http://www.shinailbo.co.kr/news/articleView.html?idxno=1653710
뉴스1,아직은 마스크 착용이 익숙해요,2023.01.30.,https://www.news1.kr/photos/view/?5809436
스포츠동아,"비비지 은하, 긴생머리로 돌아왔어요 [포토]",2023.01.31.,https://sports.donga.com/article/all/20230131/117676617/1
MBC연예,"[포토] 비비지 은하, '풀 업' 생머리",2023.01.31.,http://enews.imbc.com/News/RetrieveNewsInfo/372175
뉴스핌,마스크 벗고 수업,2023.01.30.,http://www.newspim.com/news/view/20230130000636
세계일보,[포토] 비비지 신비 '사랑스러운 미소',2023.01.31.,http://www.segye.com/content/html/2023/01/31/20230131514362.html?OutUrl=naver
엑스포츠뉴스,비비지 '깡충깡충'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682782
국제뉴스,"서울 광진구 찜질방 건물 지하 화재, 불로 시민 120명 대피 소동",2023.01.23.,https://www.gukjenews.com/news/articleView.html?idxno=2641032
헤럴드POP,"[포토]신비, 시크표정이 찰떡",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311627272899271_1
헤럴드POP,"[포토]신비, 시크표정이 찰떡",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311627272899271_1
헤럴드POP,"[포토]은하, 긴생머리 찰랑~",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311624332876509_1
헤럴드POP,"[포토]은하, 볼수록 매력적",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311622542853173_1
헤럴드POP,"[포토]비비지, 예쁜 꽃 3송이",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311618042825287_1
OSEN,"[사진]비비지 은하,'매력발산'",2023.01.31.,http://www.osen.co.kr/article/G1112033432
이투데이,[포토] '마스크 벗고 수업에 참여한 학생들',2023.01.30.,https://www.etoday.co.kr/news/view/2216710
스포츠조선,"[SC현장] ""여자친구와 달라""…흑화한 비비지, 이름 각인시킬 '풀업' 컴백(종합...",2023.01.31.,http://sports.chosun.com/news/ntype.htm?id=202301310100197230025095&servicedate=20230131
OSEN,"[사진]비비지 엄지,'매혹적인 눈빛'",2023.01.31.,http://www.osen.co.kr/article/G1112033541
OSEN,"[사진]비비지 엄지,'폭풍 열창'",2023.01.31.,http://www.osen.co.kr/article/G1112033458
OSEN,"[사진]비비지,'걸크러쉬 매력'",2023.01.31.,http://www.osen.co.kr/article/G1112033419
OSEN,"[사진]비비지,'걸크러쉬 매력'",2023.01.31.,http://www.osen.co.kr/article/G1112033419
서울경제,"비비지 엄지, 매혹적인 손짓 [SE★포토]",2023.01.31.,https://www.sedaily.com/NewsView/29KOU8XILC
이데일리,"비비지 ""강렬 신곡, 골반 야무지게 흔드는 '댄브' 준비""",2023.01.31.,http://starin.edaily.co.kr/news/newspath.asp?newsid=01305446635483296
bnt뉴스,[bnt포토] 비비지 엄지 '호잇',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310064
스포츠동아,"비비지, 고혹미 드러나는 컴백 쇼케이스 [포토]",2023.01.31.,https://sports.donga.com/article/all/20230131/117676580/1
엑스포츠뉴스,비비지 엄지 '예쁘다'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682825
이투데이,"전화 한 통으로 도움을…광진구, ‘원스톱 복지콜센터’ 운영",2023.01.25.,https://www.etoday.co.kr/news/view/2215418
스타데일리뉴스,"[S포토] 비비지 (VIVIZ) 은하, '매력 넘치는 볼하트~' (쇼케이스)",2023.01.31.,http://www.stardailynews.co.kr/news/articleView.html?idxno=407409
YTN,"[Y현장] ""내 얘기 그만해!""...VIVIZ(비비지), 8년차에 만난 찰떡 콘셉트(종합...",2023.01.31.,https://star.ytn.co.kr/_sn/0117_202301311705201909
서울경제,"비비지 은하, 큐티 카리스마 [SE★포토]",2023.01.31.,https://www.sedaily.com/NewsView/29KOT5807O
YTN,"[Y현장] ""내 얘기 그만해!""...VIVIZ(비비지), 8년차에 만난 찰떡 콘셉트(종합...",2023.01.31.,https://star.ytn.co.kr/_sn/0117_202301311705201909
서울경제,"비비지 은하, 큐티 카리스마 [SE★포토]",2023.01.31.,https://www.sedaily.com/NewsView/29KOT5807O
티브이데일리,"[TD영상] 비비지, 카리스마 장착했지만 사라지지 않은 귀여움",2023.01.31.,http://www.tvdaily.co.kr/read.php3?aid=16751583381666429003
뉴스핌,마스크 벗고 돌아온 일상,2023.01.30.,http://www.newspim.com/news/view/20230130000635
헤럴드POP,"[포토]엄지X신비, 심쿵 섹시",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311635572982020_1
헤럴드POP,"[포토]비비지, '화려한 손 끝'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311700473139207_1
헤럴드POP,"[포토]비비지, '카리스마 폭발'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311655493126194_1
헤럴드POP,"[포토]엄지, 물오른 꽃미모",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311628282908008_1
헤럴드POP,"[포토]비비지, 유혹의 무대",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311633522960309_1
뉴시스,실내 마스크 의무 착용 해제,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726082
뉴시스,실내 마스크 의무 착용 해제,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726082
헤럴드POP,"[포토]엄지, '비주얼이 하트'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311630282936120_1
뉴시스,마스크 벗고 수업 들어요,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726093
뉴데일리,[포토] 컴백한 비비지,2023.01.31.,https://www.newdaily.co.kr/site/data/html/2023/01/31/2023013100195.html
엑스포츠뉴스,비비지 '풀 업(PULL UP)'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682799
MBN,비비지 엄지 “새로운 모습 늘 긴장...강렬+자신감 넘치는 모습 보여주고 파”,2023.01.31.,https://www.mk.co.kr/article/10625087?refer=portal
bnt뉴스,[bnt포토] 비비지 '순백의 러블리함',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310061
뉴스1,대화도 자유롭게,2023.01.30.,https://www.news1.kr/photos/view/?5809687
머니투데이,"'소통 일꾼'이 바꾸는 광진..""2040 활력도시"" 약속한 구청장",2023.01.30.,http://news.mt.co.kr/mtview.php?no=2023012810223433180
OSEN,"[사진]비비지,'음악에 몸을 맡겨'",2023.01.31.,http://www.osen.co.kr/article/G1112033485
뉴스1,대화도 자유롭게,2023.01.30.,https://www.news1.kr/photos/view/?5809687
머니투데이,"'소통 일꾼'이 바꾸는 광진..""2040 활력도시"" 약속한 구청장",2023.01.30.,http://news.mt.co.kr/mtview.php?no=2023012810223433180
OSEN,"[사진]비비지,'음악에 몸을 맡겨'",2023.01.31.,http://www.osen.co.kr/article/G1112033485
OSEN,"[사진]비비지 은하,'요정의 하트'",2023.01.31.,http://www.osen.co.kr/article/G1112033421
스포츠서울,"""금세 성장한"" '데뷔 1주년' 비비지, 성숙한 매력 가득한 '풀 업'[SS현장]",2023.01.31.,http://www.sportsseoul.com/news/read/1195741?ref=naver
이투데이,[포토] 실내마스크 벗고 수업듣는 초등학생들,2023.01.30.,https://www.etoday.co.kr/news/view/2216707
헤럴드POP,"[포토]비비지 엄지, '예쁘다 예뻐'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311605522787633_1
뉴스1,'마스크 벗고 활짝',2023.01.30.,https://www.news1.kr/photos/view/?5809681
아시아경제,"광진구, 만 65세 이상 어르신 폐렴구균 무료 예방접종",2023.01.22.,https://view.asiae.co.kr/article/2023012120422025240
OSEN,"[사진]비비지,'순백의 아름다움'",2023.01.31.,http://www.osen.co.kr/article/G1112033456
뉴스1,'마스크 벗고 활짝',2023.01.30.,https://www.news1.kr/photos/view/?5809681
아시아경제,"광진구, 만 65세 이상 어르신 폐렴구균 무료 예방접종",2023.01.22.,https://view.asiae.co.kr/article/2023012120422025240
OSEN,"[사진]비비지,'순백의 아름다움'",2023.01.31.,http://www.osen.co.kr/article/G1112033456
이데일리,[포토]마스크 이렇게 벗었어요,2023.01.30.,http://www.edaily.co.kr/news/newspath.asp?newsid=02443606635482968
OSEN,"[사진]비비지 신비,'상큼한 열창'",2023.01.31.,http://www.osen.co.kr/article/G1112033480
OSEN,"[사진]비비지 엄지,'사랑스러운 윙크'",2023.01.31.,http://www.osen.co.kr/article/G1112033543
bnt뉴스,[bnt포토] 비비지 신비 '짜릿하게',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310070
OSEN,"[사진]비비지 신비,'걸크러쉬 무대'",2023.01.31.,http://www.osen.co.kr/article/G1112033440
OSEN,"[사진]비비지 신비,'빠져드는 미모'",2023.01.31.,http://www.osen.co.kr/article/G1112033423
스포츠경향,"비비지 엄지 “‘풀업’ 멋진 콘셉트, 지금 나이에 만나 다행”",2023.01.31.,http://sports.khan.co.kr/news/sk_index.html?art_id=202301311654003&sec_id=540301&pt=nv
스포츠경향,"비비지 엄지 “‘풀업’ 멋진 콘셉트, 지금 나이에 만나 다행”",2023.01.31.,http://sports.khan.co.kr/news/sk_index.html?art_id=202301311654003&sec_id=540301&pt=nv
헤럴드POP,"[포토]비비지, 중독적인 'PULL UP'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311641073022001_1
뉴스핌,'학교 수업도 마스크 벗고~',2023.01.30.,http://www.newspim.com/news/view/20230130000646
스타데일리뉴스,"[S포토] 비비지 (VIVIZ) 엄지-신비-은하, '토끼 요정들~' (쇼케이스)",2023.01.31.,http://www.stardailynews.co.kr/news/articleView.html?idxno=407424
국제뉴스,"김경호 구청장 ""군자동 발전에 최선을 다 할 것""",2023.01.31.,https://www.gukjenews.com/news/articleView.html?idxno=2645097
헤럴드POP,"[포토]비비지 신비, 사랑스러워~",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311609532791721_1
OSEN,"[사진]비비지 엄지,'더 예뻐진 미모'",2023.01.31.,http://www.osen.co.kr/article/G1112033424
뉴시스,마스크 벗고 미소짓는 학생,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726080
bnt뉴스,[bnt포토] 비비지 은하 '찌르고 찌르고',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310063
헤럴드POP,"[포토]비비지, 빠져드는 'PULL UP'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311634482973390_1
bnt뉴스,[bnt포토] 비비지 은하 '찌르고 찌르고',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310063
헤럴드POP,"[포토]비비지, 빠져드는 'PULL UP'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311634482973390_1
헤럴드POP,"[포토]비비지, 'VarioUS'로 컴백해요",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311612112814751_1
헤럴드POP,"[포토]엄지, 비비지가 돌아왔어요!",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311631222941653_1
뉴시스,익숙한 마스크 착용 등교,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726022
엑스포츠뉴스,여자친구의 8주년→비비지의 데뷔 1주년까지 (엑's 현장)[종합],2023.01.31.,https://www.xportsnews.com/article/1682856
엑스포츠뉴스,비비지 엄지 '반짝 반짝'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682793
헤럴드POP,"[포토]비비지 은하, 긴생머리 변신",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311549332748343_1
뉴시스,마스크 벗고 수업해요,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726088
시민일보,"광진구, 신생아 600명 첫돌사진 촬영비 지원",2023.01.26.,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160283648165491
헤럴드POP,"[포토]신비X은하, 열정적인 무대 'PULL UP'",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311642083048119_1
일간스포츠,‘컴백’ 비비지 엄지 “새로운 느낌의 곡 많아…준비 과정 즐거웠다”,2023.01.31.,https://isplus.com/article/view/isp202301310139
전국매일신문,"광진구, 원스톱 복지콜센터 운영…상담·긴급지원",2023.01.25.,https://www.jeonmae.co.kr/news/articleView.html?idxno=936453
엑스포츠뉴스,비비지 '짱비지 컴백한다!'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682771
TV리포트,[T포토] 엄지 '섹시 PULL UP',2023.01.31.,https://www.tvreport.co.kr/2131163
뉴스1,"광진구, 영세 봉제업 폐원단 처리 종량제봉투 지원",2023.01.18.,https://www.news1.kr/articles/4928325
bnt뉴스,[bnt포토] 비비지 '나비는 사랑입니다',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310062
아시아경제,[포토] 마스크 벗은 학생,2023.01.30.,https://view.asiae.co.kr/article/2023013011285705054
톱스타뉴스,"[TOP영상] 비비지, 타이틀곡 'PULL UP(풀 업)' 무대(230131 비비지 쇼케이스)",2023.01.31.,http://www.topstarnews.net/news/articleView.html?idxno=15061625
아시아경제,"광진구, 저소득 구민 이사비용 40만원 지원",2023.01.22.,https://view.asiae.co.kr/article/2023012221114257453
엑스포츠뉴스,비비지 엄지 '물 오른 미모'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682781
TV리포트,[T포토] 엄지 '섹시 PULL UP',2023.01.31.,https://www.tvreport.co.kr/2131163
뉴스1,"광진구, 영세 봉제업 폐원단 처리 종량제봉투 지원",2023.01.18.,https://www.news1.kr/articles/4928325
bnt뉴스,[bnt포토] 비비지 '나비는 사랑입니다',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310062
아시아경제,[포토] 마스크 벗은 학생,2023.01.30.,https://view.asiae.co.kr/article/2023013011285705054
톱스타뉴스,"[TOP영상] 비비지, 타이틀곡 'PULL UP(풀 업)' 무대(230131 비비지 쇼케이스)",2023.01.31.,http://www.topstarnews.net/news/articleView.html?idxno=15061625
아시아경제,"광진구, 저소득 구민 이사비용 40만원 지원",2023.01.22.,https://view.asiae.co.kr/article/2023012221114257453
OSEN,"[사진]비비지 엄지,'카리스마 넘치는 무대'",2023.01.31.,http://www.osen.co.kr/article/G1112033444
헤럴드POP,"비비지 ""포인트 안무? 골반 야무지게 흔드는 구간 있어""",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311628512916794_1
TV리포트,[T포토] 신비 '강렬한 레드립',2023.01.31.,https://www.tvreport.co.kr/2131156
헤럴드POP,"비비지 ""포인트 안무? 골반 야무지게 흔드는 구간 있어""",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311628512916794_1
TV리포트,[T포토] 신비 '강렬한 레드립',2023.01.31.,https://www.tvreport.co.kr/2131156
TV리포트,[T포토] 신비 '도도한 하트',2023.01.31.,https://www.tvreport.co.kr/2131155
OSEN,"[사진]비비지 은하,'사랑스러운 열창'",2023.01.31.,http://www.osen.co.kr/article/G1112033472
TV리포트,[T포토] 엄지 '꽃미모 만개',2023.01.31.,https://www.tvreport.co.kr/2131153
머니S,[머니S포토] '오늘부터 실내마스크 해제',2023.01.30.,http://moneys.mt.co.kr/news/mwView.php?no=2023013010130928463
조이뉴스24,[포토]귀여운 은하 토끼,2023.01.31.,http://www.joynews24.com/view/1562608
bnt뉴스,[bnt포토] 비비지 신비 '여유로운 몸짓',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310071
bnt뉴스,[bnt포토] 비비지 은하 '블링블링 이어링',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310089
OSEN,"[사진]비비지,'베리어스로 돌아왔어요'",2023.01.31.,http://www.osen.co.kr/article/G1112033463
bnt뉴스,[bnt포토] 비비지 은하 '블링블링 이어링',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310089
OSEN,"[사진]비비지,'베리어스로 돌아왔어요'",2023.01.31.,http://www.osen.co.kr/article/G1112033463
bnt뉴스,[bnt포토] 비비지 은하 '러블리 볼빵빵',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310083
OSEN,"[사진]비비지 신비,'섹시한 힙 안무'",2023.01.31.,http://www.osen.co.kr/article/G1112033461
정보통신신문,"한국기술사회, 서울 광진구에 회관 마련",2023.01.26.,http://www.koit.co.kr/news/articleView.html?idxno=108863
스타데일리뉴스,"[S포토] 비비지 (VIVIZ) 엄지-신비-은하, '귀염 한도초과 볼 꾹~' (쇼케이스)",2023.01.31.,http://www.stardailynews.co.kr/news/articleView.html?idxno=407423
이투데이,[포토] 오늘부터 '실내마스크 착용의무 해제',2023.01.30.,https://www.etoday.co.kr/news/view/2216705
뉴시스,마스크 벗고 수업하는 학생들,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726089
뉴스1,'답답한 마스크 벗고',2023.01.30.,https://www.news1.kr/photos/view/?5809676
시사포커스,[포토] '비비지' 타이틀곡 '풀 업'의 짜임새있는 무대,2023.01.31.,http://www.sisafocus.co.kr/news/articleView.html?idxno=291019
스타데일리뉴스,"[S포토] 비비지 (VIVIZ) 엄지-신비-은하, '안구정화 요정미~' (쇼케이스)",2023.01.31.,http://www.stardailynews.co.kr/news/articleView.html?idxno=407401
이투데이,[포토] 오늘부터 '실내마스크 착용의무 해제',2023.01.30.,https://www.etoday.co.kr/news/view/2216705
뉴시스,마스크 벗고 수업하는 학생들,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726089
뉴스1,'답답한 마스크 벗고',2023.01.30.,https://www.news1.kr/photos/view/?5809676
시사포커스,[포토] '비비지' 타이틀곡 '풀 업'의 짜임새있는 무대,2023.01.31.,http://www.sisafocus.co.kr/news/articleView.html?idxno=291019
헤럴드POP,"[포토]은하, 여자친구 재결합설 조심스러워~",2023.01.31.,http://biz.heraldcorp.com/view.php?ud=202301311650363090263_1
뉴데일리,[포토] 컴백한 비비지 신비,2023.01.31.,https://www.newdaily.co.kr/site/data/html/2023/01/31/2023013100203.html
YTN,"[Y현장] VIVIZ(비비지) 엄지 ""전체적으로 새로운 앨범, 무대 재밌고 즐거워""",2023.01.31.,https://star.ytn.co.kr/_sn/0117_202301311629577086
엑스포츠뉴스,비비지 은하 '빠져드는 눈망울'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682807
TV리포트,[T포토] 엄지 '그림같은 춤선',2023.01.31.,https://www.tvreport.co.kr/2131170
엑스포츠뉴스,비비지 '매혹적인 화이트 슈트'[엑's HD포토],2023.01.31.,https://www.xportsnews.com/article/1682820
TV리포트,[T포토] 엄지 '살아있는 손끝',2023.01.31.,https://www.tvreport.co.kr/2131167
bnt뉴스,[bnt포토] 비비지 은하 '러블리 긴생머리',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310074
bnt뉴스,[bnt포토] 비비지 엄지-신비-은하 '멋짐 뿜뿜',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310069
TV리포트,[T포토] 은하 '분위기에 취해',2023.01.31.,https://www.tvreport.co.kr/2131175
TV리포트,[T포토] 신비 '매력 발산 댄스',2023.01.31.,https://www.tvreport.co.kr/2131165
중앙일보,"""'마기꾼' 놀릴까봐 걱정 돼요""…교실서도 마스크 눈치게임",2023.01.30.,https://www.joongang.co.kr/article/25136857
TV리포트,[T포토] 은하 '더 예뻐졌네',2023.01.31.,https://www.tvreport.co.kr/2131150
OSEN,"[사진]비비지 은하,'얼굴이 하트 그 자체'",2023.01.31.,http://www.osen.co.kr/article/G1112033537
TV리포트,[T포토] 신비 '눈빛에 빠져들어',2023.01.31.,https://www.tvreport.co.kr/2131174
TV리포트,[T포토] 은하 '시크미 장착',2023.01.31.,https://www.tvreport.co.kr/2131159
TV리포트,[T포토] 신비 '매력 발산 댄스',2023.01.31.,https://www.tvreport.co.kr/2131165
중앙일보,"""'마기꾼' 놀릴까봐 걱정 돼요""…교실서도 마스크 눈치게임",2023.01.30.,https://www.joongang.co.kr/article/25136857
TV리포트,[T포토] 은하 '더 예뻐졌네',2023.01.31.,https://www.tvreport.co.kr/2131150
OSEN,"[사진]비비지 은하,'얼굴이 하트 그 자체'",2023.01.31.,http://www.osen.co.kr/article/G1112033537
TV리포트,[T포토] 신비 '눈빛에 빠져들어',2023.01.31.,https://www.tvreport.co.kr/2131174
문화일보,시크하게 돌아온 VIVIZ “지금까지 보여드린 적 없는 모습”,2023.01.31.,https://www.munhwa.com/news/view.html?no=2023013101039912082003
뉴시스,통학버스는 마스크 착용,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019725941
뉴시스,마스크 쓰고 등교하는 학생들,2023.01.30.,http://www.newsis.com/view/?id=NISI20230130_0019726021
뉴스엔,"당당한 변신, 비비지 VIVIZ [포토엔HD]",2023.01.31.,https://www.newsen.com/news_view.php?uid=202301311605031510
뉴스엔,"당당한 변신, 비비지 VIVIZ [포토엔HD]",2023.01.31.,https://www.newsen.com/news_view.php?uid=202301311605031510
OSEN,"[사진]비비지 은하,'여신 미모 뽐내며 열창'",2023.01.31.,http://www.osen.co.kr/article/G1112033468
bnt뉴스,[bnt포토] 비비지 신비 '비비디한 귀여움',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310079
아시아투데이,[포토] 실내마스크 착용 '권고',2023.01.30.,https://www.asiatoday.co.kr/view.php?key=20230130010014042
TV리포트,[T포토] 엄지 '엄지 공주의 깜찍함',2023.01.31.,https://www.tvreport.co.kr/2131152
엑스포츠뉴스,"""아직 조심스러워""…여자친구 재결합 향한 기대+부담감 [엑's 현장]",2023.01.31.,https://www.xportsnews.com/article/1682844
조이뉴스24,[포토]비비지 꽃이 피었습니다~,2023.01.31.,http://www.joynews24.com/view/1562602
글로벌이코노믹,"""같이 보면 더 재밌으니깐""…넷플릭스 '정이' 배리어프리 상영 성료",2023.01.31.,http://www.g-enews.com/ko-kr/news/article/news_all/20230131174719288586fbbc3c26_1/article.html
bnt뉴스,[bnt포토] 비비지 신비 '남다른 손끝처리',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310068
TV리포트,[T포토] 은하 '과즙미 터지는 하트',2023.01.31.,https://www.tvreport.co.kr/2131148
OSEN,"[사진]비비지 은하,'긴머리 뽐내며 열창'",2023.01.31.,http://www.osen.co.kr/article/G1112033473
bnt뉴스,[bnt포토] 비비지 신비 '비비디한 귀여움',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310079
아시아투데이,[포토] 실내마스크 착용 '권고',2023.01.30.,https://www.asiatoday.co.kr/view.php?key=20230130010014042
TV리포트,[T포토] 엄지 '엄지 공주의 깜찍함',2023.01.31.,https://www.tvreport.co.kr/2131152
엑스포츠뉴스,"""아직 조심스러워""…여자친구 재결합 향한 기대+부담감 [엑's 현장]",2023.01.31.,https://www.xportsnews.com/article/1682844
조이뉴스24,[포토]비비지 꽃이 피었습니다~,2023.01.31.,http://www.joynews24.com/view/1562602
글로벌이코노믹,"""같이 보면 더 재밌으니깐""…넷플릭스 '정이' 배리어프리 상영 성료",2023.01.31.,http://www.g-enews.com/ko-kr/news/article/news_all/20230131174719288586fbbc3c26_1/article.html
bnt뉴스,[bnt포토] 비비지 신비 '남다른 손끝처리',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310068
TV리포트,[T포토] 은하 '과즙미 터지는 하트',2023.01.31.,https://www.tvreport.co.kr/2131148
뉴스핌,마스크 벗고 수업 참여하는 초등학생들,2023.01.30.,http://www.newspim.com/news/view/20230130000634
OSEN,"[사진]비비지,'세번째 미니앨범으로 컴백'",2023.01.31.,http://www.osen.co.kr/article/G1112033417
헤럴드경제,광진구로 오면 이사비용 40만원 지원해요,2023.01.20.,http://news.heraldcorp.com/view.php?ud=20230120000019
bnt뉴스,[bnt포토] 비비지 엄지 '참 멋진 이목구비',2023.01.31.,https://www.bntnews.co.kr/article/view/bnt202301310092
OSEN,"[사진]비비지 신비,'화려한 포인트 안무'",2023.01.31.,http://www.osen.co.kr/article/G1112033534
뉴스1,학교도 마스크 벗어요,2023.01.30.,https://www.news1.kr/photos/view/?5809675
동아일보,"광진구, 구민생활 안전보험 보장범위 확대",2023.01.20.,https://www.donga.com/news/Society/article/all/20230120/117530098/1
